OBJECTID_1 *,Shape *,StateStructureId,BridgeNumber,BridgeName,FacilitiesCarried,FeaturesIntersected,Owner,Custodian,CityName,CountyName,RegionName,Latitude,Longitude,ParallelStructure,HistoricSignificanceNRHP,HistoricalSignificanceHAER,HistoricSignificanceLocal,YearBuilt,YearRebuilt,StructureLengthByFeet,MaximumSpanLengthFeet,ScreeningLengthBy10th,LanesOn,CurbToCurbWidthFeetAnd10th,OutToOutWidthFeetAnd10th,SidewalkCurbWidthLeftBy10th,SidewalkCurbWidthRightBy10th,MinVertClrncOverDeck,MinVertClrncUnderBridge,MainSpanDesign,MainSpanMaterial,ApproachSpanDesign,ApproachSpanMaterial,SpanType,NumberOfSpans,ServiceOn,ServiceUnder,DesignLoadCode,OpenClosedPosted,OnUnderCode,FederalHighwayClass,ServiceLevel,RouteIdentifier,StateRouteMilepost,AheadBackIndicator,InventoryDirection,Detour,BaseHighwayNetwork,NationalTruckNetwork,STRAHNET,FederalLandsHighway,DeckCondition,SuperstructureCondition,SubstructureCondition,BridgeOverallConditionState,CulvertCondition,ScourCondition,NumberOfUtilites,InspectionFrequency,InspectionDate,InspectionDueDate,PrpsedImprvTypeOfWork,PrpsedImprvWorkMethod,PrpsedImprvStructureLgthByFT,PrpsedImprvRoadwayWdthByFT,PrpsedImprvCostPerSFDeck,PrpsedImprvStructureCost,PrpsedImprvRoadwayCost,PrpsedImprvEngMiscCost,PrpsedImprvTotalCost,PrpsedImprvEstimateYear,TunnelPortalShape,TunnelShape,TunnelLengthByFeet,TunnelGroundConditions,TunnelNumberOfBores,TunnelServiceLevel,TunnelOtherRestriction,TunnelHazardousMatRest,TunnelHeightRestrictionFlag,TunnelMinVertClrncOverRdBy10,TunnelComplexCode,updated_date,Structure ID,ObjectID,Min Need Year
1375,Point,0013281A,  2/204,NASON CREEK,US 2,NASON CREEK,Washington State,Washington State,UNINCORPORATED,Chelan County,NC,47.773556,-120.967918,N,5,<Null>,<Null>,1987,0,176,84,99.9,2,40,43,0,0,9999,0,2,6,0,0,PCBTG,2,1,5,6,A,1,2,1,2,72.65,<Null>,B,99,1,Y,0,2,3,7,7,Poor,9,5,1,24,8/3/2022,8/3/2024,35,1,176,42,475,1756,351,1404,3511,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0013281A,14,2024
1376,Point,0013285A, 21/331,SAN POIL RIVER,SR 21,SAN POIL RIVER,Washington State,Washington State,UNINCORPORATED,Ferry County,EA,48.678474,-118.664223,N,5,<Null>,<Null>,1987,0,47,44,42,2,34,36,0,0,9999,0,22,5,0,0,PCMWG,1,1,5,6,A,1,3,1,21,165.33,<Null>,B,14,0,Y,0,2,7,7,7,Good,9,5,0,24,4/18/2023,4/18/2025,35,1,47,34,475,380,76,304,759,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0013285A,887,2024
1377,Point,0013293A,405/42.5B,NE 4TH ST OVER I-405 SBCD,NE 4TH ST,CITY STREET AND SBCD,Washington State,Washington State,BELLEVUE,King County,NW,47.61375,-122.190025,N,4,<Null>,<Null>,1989,0,243,76,99.9,7,87,105,8,8,9999,1602,4,2,0,0,CTB,4,5,1,6,A,1,5,1,405LX01355,0.03,<Null>,B,1,1,N,0,0,7,7,7,Good,9,N,2,24,7/19/2023,7/19/2025,35,1,243,89,475,5136,1027,4109,10273,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0013293A,1036,2024
1378,Point,0013329A,169/4,NEWAUKUM CREEK,SR 169,NEWAUKUM CREEK,Washington State,Washington State,UNINCORPORATED,King County,NW,47.22596,-121.989662,N,5,<Null>,<Null>,1988,0,47,46,42,2,41.1,44,0,0,9999,0,1,5,0,0,PCS,1,1,5,6,A,1,3,1,169,1.51,<Null>,B,3,0,Y,0,0,8,8,8,Good,9,5,0,24,5/23/2022,5/23/2024,35,1,47,43,475,480,96,384,960,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0013329A,725,2024
1379,Point,0013339A,508/28,TILTON RIVER,SR 508,TILTON RIVER,Washington State,Washington State,UNINCORPORATED,Lewis County,SW,46.580368,-122.417236,N,5,<Null>,<Null>,1988,0,330,130,99.9,2,28,31,0,0,9999,0,2,6,0,0,PCG,3,1,5,6,A,1,3,1,508,25.04,<Null>,B,35,0,N,0,0,7,7,7,Good,9,5,0,24,8/22/2022,8/22/2024,35,1,330,32,475,2508,502,2006,5016,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0013339A,1322,2024
1380,Point,0013354D,405/14,LIND AVE OVER I-405,LIND AVE (88TH AVE,I-405,Washington State,Washington State,RENTON,King County,NW,47.467865,-122.223343,N,4,<Null>,<Null>,1990,0,220,109,99.9,4,48,61,5.8,5.8,9999,1604,2,6,0,0,PCG,2,5,1,6,K,1,5,1,420001010,0.4,<Null>,B,1,0,N,0,0,7,2,7,Poor,9,N,1,24,4/12/2022,4/12/2024,35,1,220,60,475,3135,627,2508,6270,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0013354D,158,2024
1381,Point,0013358A,  4/102,DEEP RIVER,SR 4,DEEP RIVER,Washington State,Washington State,UNINCORPORATED,Wahkiakum County,SW,46.335556,-123.702499,N,5,<Null>,<Null>,1990,0,1388,97,99.9,2,36,39,0,0,9999,0,2,6,22,6,PCMWG PCG,1,1,5,6,A,1,3,1,4,10.74,<Null>,B,99,1,Y,0,0,7,7,7,Good,9,8,2,48,4/25/2022,4/25/2026,35,1,1388,38,475,12526,2505,10021,25053,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0013358A,1003,2024
1382,Point,0013358B,  4/104,RANGILA SLOUGH,SR 4,RANGILA SLOUGH,Washington State,Washington State,UNINCORPORATED,Wahkiakum County,SW,46.332104,-123.694557,N,5,<Null>,<Null>,1990,0,195,39,99.9,2,36,39,0,0,9999,0,2,6,0,0,PCG,5,1,5,6,A,1,3,1,4,11.2,<Null>,B,99,1,Y,0,0,7,7,7,Good,9,8,1,48,4/26/2022,4/26/2026,35,1,195,38,475,1760,352,1408,3520,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0013358B,1004,2024
1383,Point,0013391A,  2/106,STREAM,US 2,STREAM,Washington State,Washington State,UNINCORPORATED,King County,NW,47.745777,-121.446136,N,5,<Null>,<Null>,1988,0,61,61,56,2,41,44,0,0,9999,0,1,5,0,0,PCS,1,1,5,6,A,1,2,1,2,43.87,<Null>,B,99,1,Y,0,2,7,7,7,Good,9,8,1,48,8/3/2021,8/3/2025,35,1,61,43,475,623,125,498,1246,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0013391A,776,2024
1384,Point,0013401A, 18/25.2,SE 180TH AVE OVER SR 18,SE 180TH AVE,SR 18,Washington State,Washington State,COVINGTON,King County,NW,47.367805,-122.101891,N,5,<Null>,<Null>,1988,0,188,93,99.9,2,44,45.5,0,0,9999,1601,2,6,0,0,PCG,2,1,1,6,A,1,4,1,420001390,1.55,<Null>,B,3,0,N,0,0,7,7,7,Good,9,N,1,24,10/27/2021,10/27/2023,35,1,188,49,400,1842,368,1474,3685,2014,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0013401A,744,2024
1385,Point,0013424A,101/511,KAISER RD OVER US 101,KAISER ROAD,US 101,Washington State,Washington State,OLYMPIA,Thurston County,OL,47.040443,-122.960556,N,5,<Null>,<Null>,1989,0,202,106,99.9,2,34,37,0,0,9999,1610,5,6,0,0,PTCBox,2,1,1,6,A,1,5,1,67000557,0.44,<Null>,B,3,0,N,0,0,7,7,7,Good,9,N,1,24,11/8/2021,11/8/2023,35,1,202,36,400,1454,291,1164,2909,2014,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0013424A,503,2024
1386,Point,0013425A,508/4,S FORK NEWAUKUM RIVER,SR 508,S FORK NEWAUKUM RIVER,Washington State,Washington State,UNINCORPORATED,Lewis County,SW,46.576077,-122.837059,N,5,<Null>,<Null>,1989,0,320,107,99.9,2,32.8,35.8,0,0,9999,0,2,6,0,0,PCG,3,1,5,6,A,1,3,1,508,2.57,<Null>,B,4,0,N,0,0,7,7,7,Good,9,5,0,24,2/27/2023,3/1/2025,35,1,320,34,475,2584,517,2067,5168,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0013425A,1324,2024
1387,Point,0013442A, 20/286,SKY CREEK,SR 20,SKY CREEK,Washington State,Washington State,UNINCORPORATED,Skagit County,NW,48.630184,-121.327873,N,4,<Null>,<Null>,1989,0,52,47,47,2,36.2,39.2,0,0,9999,0,4,5,0,0,PCBTG,1,1,5,6,A,1,3,1,20,115.47,<Null>,B,99,1,Y,0,0,7,7,7,Good,9,5,0,24,5/17/2022,5/17/2024,35,1,52,31,475,383,77,306,766,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0013442A,823,2024
1388,Point,0013468A,101/356,DUNGENESS RIVER,US 101,DUNGENESS RIVER,Washington State,Washington State,UNINCORPORATED,Clallam County,OL,48.076248,-123.151726,N,5,<Null>,<Null>,1989,0,405,135,99.9,4,74,79,0,0,9999,0,2,6,0,0,PCG,3,1,5,6,A,1,2,1,101,262.26,<Null>,B,99,1,Y,0,0,7,7,7,Good,9,5,1,24,8/25/2022,8/25/2024,35,1,405,76,475,7310,1462,5848,14620,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0013468A,482,2024
1389,Point,0013490A,195/32.25A,TENNESSEE FLAT CREEK,CITY ACCESS TO 195,TENNESSEE FLAT CREEK,Washington State,Washington State,UNINCORPORATED,Whitman County,EA,47.005852,-117.35363,N,4,<Null>,<Null>,1960,1990,14,14,<Null>,2,44,50,0,0,9999,0,2,3,0,0,CESB CS,1,1,5,0,A,1,4,1,840000120,0,<Null>,B,6,0,N,0,0,6,6,6,Fair,9,7,0,<Null>,<Null>,<Null>,35,1,14,46,475,153,31,122,306,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0013490A,772,2024
1390,Point,0013565A,  2/128,US 2 OVER RAILROAD,US 2,BN RR (GN) SCENIC,Washington State,Washington State,UNINCORPORATED,King County,NC,47.712387,-121.15033,N,4,<Null>,<Null>,1990,0,366,131,99.9,3,48,51,0,0,9999,2709,2,5,0,0,PCG,3,1,2,6,A,1,2,1,2,58.9,<Null>,B,99,1,Y,0,2,6,7,7,Fair,9,N,0,24,7/19/2022,7/19/2024,35,1,366,50,475,4346,869,3477,8692,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0013565A,784,2024
1391,Point,0013639A,101/40,PALIX RIVER,US 101,PALIX RIVER,Washington State,Washington State,UNINCORPORATED,Pacific County,SW,46.612648,-123.914246,N,4,<Null>,<Null>,1991,0,990,125,99.9,2,36,39,0,0,9999,0,2,6,0,0,PCG,8,1,5,6,A,1,2,1,101,42.47,<Null>,B,18,1,Y,2,0,7,7,6,Fair,9,8,1,24,4/14/2022,4/14/2024,35,1,990,46,475,10816,2163,8653,21632,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0013639A,484,2024
1392,Point,0013666B, 90/33A,SE 28TH ST OVR I-90 RAMP,SE 28TH ST,I-90 E-S RAMP,Washington State,Washington State,MERCER ISLAND,King County,NW,47.585487,-122.231201,N,2,<Null>,<Null>,1992,0,121,63,99.9,4,48,65,8,6,9999,1910,1,2,0,0,CS,2,5,1,6,A,1,5,1,420007210,0.11,<Null>,B,0,0,Y,0,0,7,7,7,Good,9,N,0,48,11/8/2021,11/8/2025,35,1,121,50,475,1437,287,1150,2874,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0013666B,1540,2024
1393,Point,0013701A,  5/312,ISRAEL RD OVER I-5,ISRAEL RD,I-5,Washington State,Washington State,TUMWATER,Thurston County,OL,46.985611,-122.923386,N,4,<Null>,<Null>,1990,0,218,116,99.9,2,35,42,0,5,9999,1608,6,6,0,0,PCTG,2,5,1,6,A,1,5,1,760000270,2.29,<Null>,B,4,0,Y,0,0,7,6,7,Fair,9,N,2,24,8/2/2022,8/2/2024,35,1,218,39,475,2019,404,1615,4038,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0013701A,1118,2024
1394,Point,0013731B,504/34,E FORK ELK CREEK,SR 504,E FORK ELK CREEK,Washington State,Washington State,UNINCORPORATED,Cowlitz County,SW,46.306499,-122.316582,N,4,<Null>,<Null>,1992,0,886,160,99.9,2,35,38,0,0,9999,0,2,4,0,0,SG,6,1,5,5,A,1,3,1,504,38.99,<Null>,B,99,1,Y,0,2,7,7,7,Good,9,9,1,24,5/9/2022,5/9/2024,35,1,886,37,475,7786,1557,6228,15571,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0013731B,1307,2024
1395,Point,0013731C,504/36,MARATTA CREEK,SR 504,MARATTA CREEK,Washington State,Washington State,UNINCORPORATED,Cowlitz County,SW,46.310612,-122.285667,N,4,<Null>,<Null>,1992,0,495,195,99.9,2,32,35,0,0,9999,0,2,4,0,0,SG,3,1,5,6,A,1,3,1,504,41.68,<Null>,B,99,1,Y,0,2,7,8,7,Good,9,9,1,24,5/15/2023,5/15/2025,35,1,495,34,475,3997,799,3198,7994,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0013731C,1308,2024
1396,Point,0013778A,101/204,QUEETS RIVER,US 101,QUEETS RIVER,Washington State,Washington State,UNINCORPORATED,Jefferson County,OL,47.539719,-124.334457,N,4,<Null>,<Null>,1991,0,1060,233,99.9,2,36,44.3,0,5,9999,0,2,4,0,0,SG,5,1,5,6,A,1,2,1,101,152,<Null>,B,99,1,Y,0,0,7,6,7,Fair,9,8,2,24,3/20/2023,3/20/2025,35,1,1060,41,475,10322,2064,8258,20644,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0013778A,1739,2024
1397,Point,0013783A, 16/22,S 19TH ST OVER SR 16,SOUTH 19TH ST,SR 16,Washington State,Washington State,TACOMA,Pierce County,OL,47.242859,-122.505058,N,4,<Null>,<Null>,1992,0,239,131,99.9,6,75.8,91.5,7,7,9999,1707,5,6,0,0,POBX,2,5,1,6,A,1,5,1,016LX00251,0.05,<Null>,B,1,1,N,0,0,7,7,7,Good,9,N,0,24,3/1/2022,3/1/2024,35,1,239,72,475,4087,817,3270,8174,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0013783A,675,2024
1398,Point,0013791A,169/18,CEDAR RIVER #1,SR 169,CEDAR RIVER,Washington State,Washington State,UNINCORPORATED,King County,NW,47.405724,-122.039558,N,5,<Null>,<Null>,1991,0,244,140,99.9,3,61,64.3,0,0,9999,0,2,6,0,0,PCG,3,1,5,6,A,1,3,1,169,15,<Null>,B,2,1,Y,0,0,7,7,7,Good,9,8,4,24,3/23/2022,3/23/2024,35,1,244,63,475,3651,730,2921,7302,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0013791A,724,2024
1399,Point,0013795A, 12/28,DEVONSHIRE RD OVER US 12,DEVONSHIRE ROAD,US 12,Washington State,Washington State,UNINCORPORATED,Grays Harbor County,OL,46.975193,-123.621696,N,4,<Null>,<Null>,1991,0,247,123,99.9,2,40,43,0,0,9999,1606,2,6,0,0,PCG,2,1,1,6,A,1,4,1,012LX00941,0.06,<Null>,B,3,0,Y,0,0,7,6,7,Fair,9,N,0,24,2/1/2022,2/1/2024,35,1,247,42,400,2075,415,1660,4150,2014,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0013795A,570,2024
1400,Point,0013865A,112/31,DEEP CREEK,SR 112,DEEP CREEK,Washington State,Washington State,UNINCORPORATED,Clallam County,OL,48.172443,-124.026749,N,4,<Null>,<Null>,1992,0,166,60,99.9,2,34,37,0,0,9999,0,2,5,0,0,PCBTG,3,1,5,6,A,1,3,1,112,34.66,<Null>,B,99,0,N,0,0,7,7,7,Good,9,8,0,48,8/25/2022,8/25/2026,35,1,166,30,475,1183,237,946,2366,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0013865A,535,2024
1401,Point,0014039G,520/22.5S,HALF BRIDGE,SR 520,PEAT BOG,Washington State,Washington State,BELLEVUE,King County,NW,47.631832,-122.183861,N,4,<Null>,<Null>,1993,0,194,66,99.9,3,63.6,22.3,0,0,9999,0,2,6,0,0,PCG,3,1,0,6,A,1,1,7,405P101406,0.92,<Null>,I,1,1,Y,0,0,6,7,7,Fair,9,N,1,24,10/26/2022,10/26/2024,35,1,194,66,475,3041,608,2433,6082,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0014039G,1361,2024
1402,Point,0014052B,405/18W,CEDAR RIVER,I-405,CEDAR RIVER,Washington State,Washington State,RENTON,King County,NW,47.48,-122.201027,L,4,<Null>,<Null>,1994,0,558,195,99.9,4,60.8,61.4,0,0,9999,1503,2,4,0,0,SG,4,1,6,6,A,1,1,1,405,3.67,<Null>,D,1,1,Y,1,0,7,7,7,Good,9,8,0,24,11/8/2021,11/8/2023,35,1,558,63,475,8349,1670,6679,16698,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0014052B,1026,2024
1403,Point,0014052E,405/17.3,CEDAR AVE S OVER I-405,CEDAR AVE S,I-405,Washington State,Washington State,RENTON,King County,NW,47.479248,-122.202415,N,4,<Null>,<Null>,1993,0,146,76,99.9,2,26,36.1,8.3,0,9999,1900,5,2,0,0,CBOX,2,5,1,6,A,1,5,1,33017161,0.14,<Null>,B,0,0,N,0,0,7,7,7,Good,9,N,0,24,4/12/2022,4/12/2024,35,1,146,28,475,971,194,777,1942,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0014052E,1025,2024
1404,Point,0014052F,405/20,I-405 OVER SR 169,I-405,SR 169,Washington State,Washington State,RENTON,King County,NW,47.483917,-122.196777,N,4,<Null>,<Null>,1994,0,120,112,99.9,7,132,137.6,0,0,9999,1603,2,5,0,0,PCG,1,1,1,6,A,1,1,1,405,3.99,<Null>,B,1,1,Y,1,0,6,7,7,Fair,9,N,1,24,6/7/2023,6/7/2025,35,1,120,134,475,3819,764,3055,7638,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0014052F,1027,2024
1405,Point,0014126A,167/21W,SR 167 OVER MILWAUKEE AVE,SR 167,MILWAUKEE AVE,Washington State,Washington State,UNINCORPORATED,Pierce County,OL,47.203388,-122.284416,L,4,<Null>,<Null>,1993,0,155,62,99.9,2,38,39.8,0,0,9999,1600,1,2,0,0,CS,3,1,1,9,A,1,3,1,167,5.72,<Null>,D,1,1,Y,0,0,7,7,7,Good,9,N,0,48,12/12/2022,12/12/2026,35,1,155,40,475,1472,294,1178,2945,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0014126A,717,2024
1406,Point,0014178A,516/14,WETLANDS HALF BRIDGE,SR 516,WETLANDS,Washington State,Washington State,KENT,King County,NW,47.357971,-122.147751,N,4,<Null>,<Null>,1994,0,532,10,99.9,4,51,32.5,0,6.5,9999,0,1,1,0,0,CS,53,1,5,9,A,1,3,1,516,10.2,<Null>,B,2,1,Y,0,0,7,7,7,Good,9,8,2,48,8/8/2022,8/8/2026,35,1,532,54,475,6823,1365,5458,13646,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0014178A,1351,2024
1407,Point,0014237A,395/456,LITTLE SPOKANE RIVER BR,US 395,LITTLE SPOKANE R,Washington State,Washington State,UNINCORPORATED,Spokane County,EA,47.783638,-117.404694,N,4,5,<Null>,1994,0,842,205,99.9,5,80,85,0,0,9999,6000,2,4,0,0,SG,5,1,6,9,A,1,2,1,395,167.63,<Null>,B,1,1,Y,0,0,6,8,8,Fair,9,8,1,24,8/10/2021,8/10/2023,35,1,842,84,475,16798,3360,13438,33596,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0014237A,993,2024
1408,Point,0014269B,405/10S-N,S-N RAMP OVR SOUTHCENTER,I-405 RAMP,SOUTHCENTER BLVD,Washington State,Washington State,TUKWILA,King County,NW,47.463974,-122.247139,N,4,<Null>,<Null>,1994,0,197,91,99.9,1,24.5,27.5,0,0,9999,2001,5,2,0,0,CBOX,3,1,1,9,A,1,1,7,405R500104,0.14,<Null>,I,3,0,Y,0,0,7,7,7,Good,9,N,0,48,6/28/2021,6/28/2025,35,1,197,26,400,1024,205,820,2049,2014,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0014269B,1019,2024
1409,Point,0014272C,101/512,US 101 OVER BLACK LAKE BLVD,US 101,BLACK LAKE BLVD,Washington State,Washington State,OLYMPIA,Thurston County,OL,47.032555,-122.941223,N,4,<Null>,<Null>,1995,0,191,188,99.9,4,78,83.8,0,0,9999,1700,5,5,0,0,PTCBox,1,1,1,9,A,1,2,1,101,365.42,<Null>,B,1,1,Y,2,0,6,7,7,Fair,9,N,0,24,11/8/2021,11/8/2023,35,1,191,82,400,3132,626,2506,6265,2014,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0014272C,504,2024
1410,Point,0014276A,  3/145,FINN HILL RD OVER SR 3,FINN HILL ROAD,SR 3,Washington State,Washington State,UNINCORPORATED,Kitsap County,OL,47.753113,-122.663666,N,4,<Null>,<Null>,1994,0,186,93,99.9,3,46,49.1,0,0,9999,1610,2,6,0,0,PCG,2,1,1,9,A,1,4,1,003LX05227,0.09,<Null>,B,0,0,N,0,0,7,6,7,Fair,9,N,2,24,4/10/2023,4/10/2025,35,1,186,48,475,2120,424,1696,4241,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0014276A,985,2024
1411,Point,0014295B,544/9C,NOOKSACK RIVER OVERFLOW,SR 544,NOOKSACK R OVERFLOW,Washington State,Washington State,EVERSON,Whatcom County,NW,48.91711,-122.350197,N,4,<Null>,<Null>,1994,0,38,38,33,2,0,0,0,0,9999,0,19,3,0,0,SCulv,1,1,5,9,A,1,3,1,544,7.62,<Null>,B,15,0,N,0,0,9,9,9,Poor,3,2,0,24,8/24/2022,7/22/2024,35,1,38,34,475,307,61,246,614,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0014295B,1783,2024
1412,Point,0014326C,  5/599SCD,SBCD OVR SR 104/NE 205TH,I-5 SBCD,SR 104/205TH ST,Washington State,Washington State,SHORELINE,King County,NW,47.77739,-122.318329,N,4,<Null>,<Null>,1995,0,189,113,99.9,3,48.5,53.8,0,0,9999,1610,2,5,0,0,PCG,3,1,1,9,A,1,1,7,005S117717,0.49,<Null>,I,1,0,Y,0,0,7,7,7,Good,9,N,1,24,6/5/2023,6/5/2025,35,1,189,51,475,2290,458,1832,4579,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0014326C,1232,2024
1413,Point,0014351A, 97/271,SWAUK CR NO 1,US 97,SWAUK CREEK,Washington State,Washington State,UNINCORPORATED,Kittitas County,NC,47.206535,-120.70253,N,4,<Null>,<Null>,1994,0,58,54,53,2,40,43,0,0,9999,0,4,5,0,0,PCBTG,1,1,5,9,A,1,2,1,97,150.01,<Null>,B,99,1,Y,0,2,7,7,7,Good,9,7,0,48,8/25/2021,8/25/2025,35,1,58,42,400,487,97,390,974,2014,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0014351A,1598,2024
1414,Point,0014354A, 18/16N,SE AUBURN-BLK DIAMOND RD/BNSF RR UNDER SR 18 WB,SR 18,"BNRR, AUBURN-BLK DIAMOND",Washington State,Washington State,UNINCORPORATED,King County,NW,47.30014,-122.18055,L,4,<Null>,<Null>,1995,0,305,73,99.9,3,44,47,0,0,9999,2407,2,6,0,0,PCG,4,1,4,9,A,1,3,1,18,6.41,<Null>,D,1,1,Y,0,0,7,7,7,Good,9,N,1,24,7/19/2022,7/19/2024,35,1,305,47,475,3404,681,2724,6809,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0014354A,743,2024
1415,Point,0014372B,526/24E-N,SR 526 E-N RAMP OVER I-5,SR 526 E-N RAMP,I-5 BROADWAY AVE,Washington State,Washington State,EVERETT,Snohomish County,NW,47.920582,-122.208191,N,4,<Null>,<Null>,1995,0,1043,221,99.9,1,26,29,0,0,9999,1704,2,4,0,0,SG,5,1,1,9,A,1,3,7,005Q118997,0.93,<Null>,I,2,0,Y,0,0,7,7,7,Good,9,N,0,24,9/20/2021,9/20/2023,35,1,1043,28,475,6936,1387,5549,13872,2022,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,10/16/2023 3:33,0014372B,1385,2024
