county,year,population,source,rate
Thurston,2020,294793,Census Count,0.017942174815346768
Wahkiakum,2020,4422,Census Count,0.011205122341641838
Walla Walla,2020,62584,Census Count,0.007518070737479343
Whatcom,2020,226847,Census Count,0.013026392176126445
Whitman,2020,47973,Census Count,0.00213072632700384
Yakima,2020,256728,Census Count,0.007685363268830736
Adams,2022,21100,Forecast,0.02362586717120263
Asotin,2022,22600,Forecast,0.014135068431680553
Benton,2022,212300,Forecast,0.02623348624518429
Chelan,2022,80650,Forecast,0.019067234429688718
Clallam,2022,77625,Forecast,0.006091633724321088
Clark,2022,520900,Forecast,0.034946583722589075
Columbia,2022,3950,Forecast,-0.0005060728744938903
Cowlitz,2022,112350,Forecast,0.014630181522622632
Douglas,2022,44000,Forecast,0.024733336438585773
Ferry,2022,7300,Forecast,0.01699637782112018
Franklin,2022,99750,Forecast,0.031018408459002167
Garfield,2022,2300,Forecast,0.006124234470691103
Grant,2022,101800,Forecast,0.02700685007515924
Grays Harbor,2022,76400,Forecast,0.010101010101010166
Island,2022,87700,Forecast,0.009705608068434346
Jefferson,2022,33350,Forecast,0.011310913667101241
King,2022,2317700,Forecast,0.021159417097161404
Kitsap,2022,280900,Forecast,0.01919009038100805
Kittitas,2022,47200,Forecast,0.01575277610398551
Klickitat,2022,23150,Forecast,0.018253793710138577
Lewis,2022,83400,Forecast,0.015228426395939021
Lincoln,2022,11050,Forecast,0.015998528870908357
Mason,2022,66200,Forecast,0.0072117579040258395
Okanogan,2022,42700,Forecast,0.01415542466273978
Pacific,2022,23600,Forecast,0.010057778728868039
Pend Oreille,2022,13625,Forecast,0.016715170509663535
Pierce,2022,937400,Forecast,0.01847797625579517
San Juan,2022,18150,Forecast,0.02035079829098274
Skagit,2022,131250,Forecast,0.013333539216973112
Skamania,2022,11900,Forecast,0.02550844536366781
Snohomish,2022,847300,Forecast,0.023362324371917875
Spokane,2022,550700,Forecast,0.021064673609733298
Stevens,2022,47050,Forecast,0.01302615997416301
Thurston,2022,300500,Forecast,0.019359347067264165
Wahkiakum,2022,4525,Forecast,0.02329262777023966
Walla Walla,2022,62625,Forecast,0.000655119519366032
Whatcom,2022,231650,Forecast,0.021172861003231347
Whitman,2022,47800,Forecast,-0.0036061951514393398
Yakima,2022,259950,Forecast,0.012550247733009279
Adams,2025,21568,Forecast,0.022180094786729887
Asotin,2025,22759,Forecast,0.007035398230088585
Benton,2025,220891,Forecast,0.04046632124352323
Chelan,2025,82485,Forecast,0.02275263484190959
Clallam,2025,79460,Forecast,0.023639291465378465
Clark,2025,543507,Forecast,0.04339988481474366
Columbia,2025,3855,Forecast,-0.024050632911392422
Cowlitz,2025,114121,Forecast,0.0157632398753893
Douglas,2025,45334,Forecast,0.03031818181818191
Ferry,2025,7217,Forecast,-0.011369863013698578
Franklin,2025,105838,Forecast,0.061032581453634105
Garfield,2025,2259,Forecast,-0.01782608695652177
Grant,2025,105137,Forecast,0.032779960707269185
Grays Harbor,2025,76417,Forecast,0.00022251308900522737
Island,2025,90154,Forecast,0.027981755986316914
Jefferson,2025,34582,Forecast,0.0369415292353823
King,2025,2377735,Forecast,0.02590283470682131
Kitsap,2025,286240,Forecast,0.019010323958704056
Kittitas,2025,49234,Forecast,0.04309322033898311
Klickitat,2025,23623,Forecast,0.020431965442764488
Lewis,2025,84955,Forecast,0.0186450839328538
Lincoln,2025,11095,Forecast,0.004072398190045234
Mason,2025,69264,Forecast,0.046283987915407776
Okanogan,2025,42899,Forecast,0.00466042154566737
Pacific,2025,24009,Forecast,0.01733050847457629
Pend Oreille,2025,13921,Forecast,0.021724770642201907
Pierce,2025,967558,Forecast,0.03217196500960107
San Juan,2025,18891,Forecast,0.040826446280991746
Skagit,2025,136029,Forecast,0.03641142857142854
Skamania,2025,12078,Forecast,0.014957983193277347
Snohomish,2025,881083,Forecast,0.03987135607222947
Spokane,2025,563049,Forecast,0.02242418739785723
Stevens,2025,48313,Forecast,0.026843783209351768
Thurston,2025,313986,Forecast,0.04487853577371048
Wahkiakum,2025,4587,Forecast,0.013701657458563554
Walla Walla,2025,63714,Forecast,0.01738922155688627
Whatcom,2025,240323,Forecast,0.03744010360457595
Whitman,2025,48646,Forecast,0.01769874476987443
Yakima,2025,263560,Forecast,0.013887286016541545
Adams,2030,22567,Forecast,0.04631862017804145
Asotin,2030,23216,Forecast,0.020079968364163703
Benton,2030,235178,Forecast,0.06467895930572087
Chelan,2030,85884,Forecast,0.041207492271322144
Clallam,2030,81792,Forecast,0.029348099672791284
Clark,2030,583308,Forecast,0.07322996759931333
Columbia,2030,3807,Forecast,-0.012451361867704236
Cowlitz,2030,118310,Forecast,0.03670665346430546
Douglas,2030,47752,Forecast,0.053337450919839435
Ferry,2030,7242,Forecast,0.003464043231259595
Franklin,2030,114908,Forecast,0.08569700863583973
Garfield,2030,2248,Forecast,-0.004869411243913269
Grant,2030,111368,Forecast,0.0592655297373903
Grays Harbor,2030,77202,Forecast,0.010272583325699802
Island,2030,93672,Forecast,0.03902211770969677
Jefferson,2030,36228,Forecast,0.04759701578856057
King,2030,2487379,Forecast,0.046112792216121745
Kitsap,2030,297605,Forecast,0.03970444382336491
Kittitas,2030,52092,Forecast,0.05804931551366943
Klickitat,2030,24511,Forecast,0.0375904838504848
Lewis,2030,87744,Forecast,0.03282914484138666
Lincoln,2030,11275,Forecast,0.01622352410995953
Mason,2030,72982,Forecast,0.053678678678678704
Okanogan,2030,43676,Forecast,0.018112310310263613
Pacific,2030,24475,Forecast,0.019409388146111928
Pend Oreille,2030,14443,Forecast,0.03749730622800085
Pierce,2030,1015395,Forecast,0.049440963745842614
San Juan,2030,19985,Forecast,0.057911174633423323
Skagit,2030,142805,Forecast,0.04981290754177414
Skamania,2030,12529,Forecast,0.0373406193078325
Snohomish,2030,935369,Forecast,0.061612810597866385
Spokane,2030,587376,Forecast,0.04320583110883769
Stevens,2030,50215,Forecast,0.039368285968579775
Thurston,2030,333782,Forecast,0.06304739701770146
Wahkiakum,2030,4716,Forecast,0.028122956180510084
Walla Walla,2030,64975,Forecast,0.01979156857205644
Whatcom,2030,254160,Forecast,0.057576678054118924
Whitman,2030,49493,Forecast,0.017411503515191384
Yakima,2030,271123,Forecast,0.028695553194718393
Adams,2035,23495,Forecast,0.04112199228962643
Asotin,2035,23566,Forecast,0.015075809786354144
Benton,2035,249060,Forecast,0.059027630135471965
Chelan,2035,89020,Forecast,0.036514368217595905
Clallam,2035,83751,Forecast,0.02395099765258224
Clark,2035,622328,Forecast,0.06689433369677777
Columbia,2035,3731,Forecast,-0.019963225636984494
Cowlitz,2035,122022,Forecast,0.03137520074380862
Douglas,2035,50051,Forecast,0.04814458033171376
Ferry,2035,7220,Forecast,-0.0030378348522507315
Franklin,2035,123929,Forecast,0.07850628328749965
Garfield,2035,2216,Forecast,-0.014234875444839812
Grant,2035,117338,Forecast,0.053606062782846076
Grays Harbor,2035,77588,Forecast,0.004999870469676981
Island,2035,96903,Forecast,0.034492697924673354
Jefferson,2035,37749,Forecast,0.04198410069559455
King,2035,2591468,Forecast,0.041846859686440974
Kitsap,2035,308046,Forecast,0.03508341593723219
Kittitas,2035,54851,Forecast,0.05296398679259773
Klickitat,2035,25316,Forecast,0.032842397291012126
Lewis,2035,90186,Forecast,0.02783096280087527
Lincoln,2035,11387,Forecast,0.009933481152993417
Mason,2035,76482,Forecast,0.04795703050067135
Okanogan,2035,44255,Forecast,0.013256708489788549
Pacific,2035,24813,Forecast,0.013810010214504675
Pend Oreille,2035,14904,Forecast,0.03191857647303187
Pierce,2035,1060768,Forecast,0.044685073296598876
San Juan,2035,21038,Forecast,0.052689517137853414
Skagit,2035,149164,Forecast,0.044529253177409744
Skamania,2035,12943,Forecast,0.03304333945247029
Snohomish,2035,988011,Forecast,0.05627939348000632
Spokane,2035,609958,Forecast,0.03844556127591181
Stevens,2035,51941,Forecast,0.03437219954196946
Thurston,2035,352951,Forecast,0.057429699624305774
Wahkiakum,2035,4828,Forecast,0.02374893977947412
Walla Walla,2035,65959,Forecast,0.015144286263947704
Whatcom,2035,267463,Forecast,0.05234104501101666
Whitman,2035,50166,Forecast,0.013597882528842531
Yakima,2035,277633,Forecast,0.024011242129955868
Adams,2040,24386,Forecast,0.0379229623324111
Asotin,2040,23814,Forecast,0.01052363574641424
Benton,2040,262585,Forecast,0.054304183730828015
Chelan,2040,91915,Forecast,0.03252078184677609
Clallam,2040,85372,Forecast,0.01935499277620556
Clark,2040,660650,Forecast,0.061578460233189025
Columbia,2040,3625,Forecast,-0.028410613776467475
Cowlitz,2040,125322,Forecast,0.027044303486256638
Douglas,2040,52254,Forecast,0.04401510459331481
Ferry,2040,7170,Forecast,-0.006925207756232732
Franklin,2040,132931,Forecast,0.07263836551573877
Garfield,2040,2173,Forecast,-0.019404332129963953
Grant,2040,123115,Forecast,0.0492338372905623
Grays Harbor,2040,77609,Forecast,0.00027066041140377806
Island,2040,99870,Forecast,0.030618247113092467
Jefferson,2040,39171,Forecast,0.037669872049590714
King,2040,2690851,Forecast,0.03835007802527368
Kitsap,2040,317692,Forecast,0.03131350512585773
Kittitas,2040,57520,Forecast,0.04865909463820173
Klickitat,2040,26059,Forecast,0.02934902828250907
Lewis,2040,92311,Forecast,0.023562415452509367
Lincoln,2040,11458,Forecast,0.00623518046895577
Mason,2040,79792,Forecast,0.043278156951962465
Okanogan,2040,44661,Forecast,0.00917410462094681
Pacific,2040,25030,Forecast,0.008745415709507043
Pend Oreille,2040,15311,Forecast,0.02730810520665594
Pierce,2040,1104063,Forecast,0.04081476816796892
San Juan,2040,22046,Forecast,0.04791329974332159
Skagit,2040,155140,Forecast,0.04006328604757181
Skamania,2040,13322,Forecast,0.02928223750289738
Snohomish,2040,1039252,Forecast,0.05186278290423885
Spokane,2040,630995,Forecast,0.03448925991625651
Stevens,2040,53499,Forecast,0.029995571898885354
Thurston,2040,371545,Forecast,0.0526815336973121
Wahkiakum,2040,4927,Forecast,0.02050538525269263
Walla Walla,2040,66696,Forecast,0.011173607847299039
Whatcom,2040,280272,Forecast,0.04789073628875773
Whitman,2040,50698,Forecast,0.010604792090260329
Yakima,2040,283350,Forecast,0.02059193251522684
Adams,2045,25252,Forecast,0.03551217911916682
Asotin,2045,23992,Forecast,0.007474594776182064
Benton,2045,275847,Forecast,0.050505550583620495
Chelan,2045,94624,Forecast,0.029472882554534063
Clallam,2045,86698,Forecast,0.015532024551375256
Clark,2045,698419,Forecast,0.05716945432528564
Columbia,2045,3501,Forecast,-0.03420689655172415
Cowlitz,2045,128283,Forecast,0.02362713649638537
Douglas,2045,54389,Forecast,0.04085811612508139
Ferry,2045,7091,Forecast,-0.011018131101813156
Franklin,2045,141946,Forecast,0.06781713821456248
Garfield,2045,2121,Forecast,-0.023930050621260968
Grant,2045,128767,Forecast,0.04590829712057842
Grays Harbor,2045,77364,Forecast,-0.003156850365292674
Island,2045,102638,Forecast,0.02771603084009211
Jefferson,2045,40488,Forecast,0.033621812054836386
King,2045,2786553,Forecast,0.035565700219001295
Kitsap,2045,326723,Forecast,0.028426904045427692
Kittitas,2045,60110,Forecast,0.04502781641168285
Klickitat,2045,26739,Forecast,0.026094631413331237
Lewis,2045,94186,Forecast,0.0203117721614976
Lincoln,2045,11483,Forecast,0.002181881654738982
Mason,2045,82933,Forecast,0.03936484860637668
Okanogan,2045,44931,Forecast,0.006045543091287797
Pacific,2045,25145,Forecast,0.004594486616060767
Pend Oreille,2045,15675,Forecast,0.023773757429299103
Pierce,2045,1145751,Forecast,0.03775871485594573
San Juan,2045,23014,Forecast,0.04390819196226081
Skagit,2045,160829,Forecast,0.03667010442181251
Skamania,2045,13667,Forecast,0.025897012460591506
Snohomish,2045,1089406,Forecast,0.048259709868251344
Spokane,2045,650817,Forecast,0.0314138780814428
Stevens,2045,54936,Forecast,0.026860315146077562
Thurston,2045,389663,Forecast,0.04876394514796334
Wahkiakum,2045,5006,Forecast,0.016034097828293126
Walla Walla,2045,67243,Forecast,0.008201391387789414
Whatcom,2045,292715,Forecast,0.04439615801792551
Whitman,2045,51120,Forecast,0.008323799755414418
Yakima,2045,288525,Forecast,0.018263631551085124
Adams,2050,26102,Forecast,0.03366070014256306
Asotin,2050,24110,Forecast,0.00491830610203392
Benton,2050,288887,Forecast,0.04727258226480613
Chelan,2050,97192,Forecast,0.02713899222184657
Clallam,2050,87797,Forecast,0.012676186301875392
Clark,2050,735728,Forecast,0.053419222558378276
Columbia,2050,3366,Forecast,-0.03856041131105403
Cowlitz,2050,130995,Forecast,0.021140759102920903
Douglas,2050,56461,Forecast,0.038095938516979455
Ferry,2050,6986,Forecast,-0.014807502467917066
Franklin,2050,150971,Forecast,0.06358051653445673
Garfield,2050,2062,Forecast,-0.027817067421027852
Grant,2050,134320,Forecast,0.043124402991449706
Grays Harbor,2050,76894,Forecast,-0.0060751770849490905
Island,2050,105250,Forecast,0.025448664237416985
Jefferson,2050,41719,Forecast,0.03040407034182957
King,2050,2879175,Forecast,0.03323891560648584
Kitsap,2050,335265,Forecast,0.026144471004490022
Kittitas,2050,62644,Forecast,0.0421560472467144
Klickitat,2050,27375,Forecast,0.023785481880399306
Lewis,2050,95869,Forecast,0.017868897713035903
Lincoln,2050,11496,Forecast,0.0011321083340589677
Mason,2050,85947,Forecast,0.03634258980140603
Okanogan,2050,45104,Forecast,0.0038503483118559334
Pacific,2050,25181,Forecast,0.0014316961622589108
Pend Oreille,2050,16008,Forecast,0.021244019138755954
Pierce,2050,1186145,Forecast,0.03525547872094381
San Juan,2050,23954,Forecast,0.04084470322412437
Skagit,2050,166280,Forecast,0.03389314116235265
Skamania,2050,14008,Forecast,0.024950610960708275
Snohomish,2050,1138649,Forecast,0.04520169707161514
Spokane,2050,669672,Forecast,0.02897127764025842
Stevens,2050,56276,Forecast,0.02439201980486394
Thurston,2050,407391,Forecast,0.045495723227506835
Wahkiakum,2050,5074,Forecast,0.013583699560527407
Walla Walla,2050,67645,Forecast,0.005978317445682002
Whatcom,2050,304834,Forecast,0.04140204635908651
Whitman,2050,51460,Forecast,0.0066510172143974255
Yakima,2050,293280,Forecast,0.016480374317650037
